,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,FlightNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
646012,2008,4,23,3,1645.0,1455,1934.0,1741,616,169.0,166.0,144.0,113.0,110.0,SEA,PHX,1107,10.0,15.0,110.0,0.0,3.0,0.0,0.0
646223,2008,4,24,4,2241.0,2225,637.0,616,1548,296.0,291.0,273.0,21.0,16.0,SEA,CLT,2279,6.0,17.0,16.0,0.0,5.0,0.0,0.0
646443,2008,4,25,5,1546.0,1455,1823.0,1741,616,157.0,166.0,141.0,42.0,51.0,SEA,PHX,1107,5.0,11.0,5.0,0.0,0.0,0.0,37.0
646969,2008,4,27,7,900.0,842,1705.0,1650,752,305.0,308.0,281.0,15.0,18.0,SEA,PHL,2378,5.0,19.0,15.0,0.0,0.0,0.0,0.0
648911,2008,4,1,2,741.0,715,1000.0,930,1482,79.0,75.0,55.0,30.0,26.0,SEA,BOI,399,2.0,22.0,0.0,17.0,4.0,0.0,9.0
648915,2008,4,1,2,1933.0,1910,2153.0,2130,586,140.0,140.0,125.0,23.0,23.0,SEA,LAS,866,4.0,11.0,5.0,0.0,0.0,0.0,18.0
648916,2008,4,1,2,1445.0,1430,1715.0,1655,1168,150.0,145.0,126.0,20.0,15.0,SEA,LAS,866,6.0,18.0,0.0,0.0,16.0,0.0,4.0
648917,2008,4,1,2,735.0,715,1005.0,940,3600,150.0,145.0,120.0,25.0,20.0,SEA,LAS,866,9.0,21.0,0.0,20.0,5.0,0.0,0.0
648921,2008,4,1,2,827.0,815,1035.0,1020,470,128.0,125.0,102.0,15.0,12.0,SEA,OAK,671,5.0,21.0,12.0,0.0,3.0,0.0,0.0
648924,2008,4,1,2,1259.0,1230,1547.0,1520,419,168.0,170.0,152.0,27.0,29.0,SEA,PHX,1107,5.0,11.0,11.0,0.0,0.0,0.0,16.0
648925,2008,4,1,2,631.0,615,921.0,905,667,170.0,170.0,146.0,16.0,16.0,SEA,PHX,1107,8.0,16.0,16.0,0.0,0.0,0.0,0.0
648926,2008,4,1,2,1754.0,1730,2036.0,2020,889,162.0,170.0,149.0,16.0,24.0,SEA,PHX,1107,5.0,8.0,6.0,0.0,0.0,0.0,10.0
648927,2008,4,1,2,2000.0,1920,2132.0,2100,147,92.0,100.0,78.0,32.0,40.0,SEA,RNO,564,4.0,10.0,0.0,0.0,0.0,0.0,32.0
648928,2008,4,1,2,1000.0,940,1132.0,1115,1322,92.0,95.0,77.0,17.0,20.0,SEA,RNO,564,3.0,12.0,8.0,0.0,0.0,0.0,9.0
648929,2008,4,1,2,801.0,750,1013.0,955,3403,132.0,125.0,109.0,18.0,11.0,SEA,SJC,697,2.0,21.0,8.0,0.0,7.0,0.0,3.0
648930,2008,4,1,2,853.0,830,1145.0,1125,193,112.0,115.0,87.0,20.0,23.0,SEA,SLC,689,2.0,23.0,4.0,0.0,0.0,0.0,16.0
648933,2008,4,1,2,1756.0,1650,1931.0,1835,2385,95.0,105.0,83.0,56.0,66.0,SEA,SMF,605,4.0,8.0,4.0,0.0,0.0,0.0,52.0
648935,2008,4,1,2,1616.0,1430,1750.0,1615,3839,94.0,105.0,82.0,95.0,106.0,SEA,SMF,605,3.0,9.0,6.0,0.0,0.0,0.0,89.0
649845,2008,4,2,3,1348.0,1235,1608.0,1450,190,80.0,75.0,61.0,78.0,73.0,SEA,BOI,399,2.0,17.0,14.0,0.0,5.0,0.0,59.0
649855,2008,4,2,3,1340.0,1230,1632.0,1520,419,172.0,170.0,159.0,72.0,70.0,SEA,PHX,1107,4.0,9.0,0.0,0.0,2.0,0.0,70.0
649862,2008,4,2,3,1130.0,1055,1317.0,1240,2732,107.0,105.0,86.0,37.0,35.0,SEA,SMF,605,4.0,17.0,0.0,0.0,2.0,0.0,35.0
649863,2008,4,2,3,1500.0,1430,1639.0,1615,3839,99.0,105.0,79.0,24.0,30.0,SEA,SMF,605,3.0,17.0,0.0,0.0,1.0,0.0,23.0
651679,2008,4,22,2,1457.0,1425,2227.0,2212,662,270.0,287.0,245.0,15.0,32.0,SEA,ATL,2182,8.0,17.0,0.0,0.0,0.0,0.0,15.0
651894,2008,4,23,3,1321.0,1300,1618.0,1601,1170,117.0,121.0,94.0,17.0,21.0,SEA,SLC,689,8.0,15.0,0.0,0.0,0.0,0.0,17.0
651953,2008,4,23,3,1230.0,1130,1953.0,1853,1690,263.0,263.0,230.0,60.0,60.0,SEA,CVG,1964,5.0,28.0,0.0,0.0,0.0,0.0,60.0
652084,2008,4,24,4,1328.0,1300,1626.0,1601,1170,118.0,121.0,84.0,25.0,28.0,SEA,SLC,689,5.0,29.0,0.0,0.0,0.0,0.0,25.0
652677,2008,4,28,1,709.0,700,1636.0,1535,30,387.0,335.0,337.0,61.0,9.0,SEA,JFK,2421,8.0,42.0,9.0,0.0,52.0,0.0,0.0
652730,2008,4,28,1,1353.0,1215,2237.0,2059,630,344.0,344.0,294.0,98.0,98.0,SEA,JFK,2421,9.0,41.0,4.0,0.0,64.0,0.0,30.0
652736,2008,4,28,1,2325.0,2240,649.0,624,658,264.0,284.0,243.0,25.0,45.0,SEA,ATL,2182,7.0,14.0,12.0,0.0,0.0,0.0,13.0
652892,2008,4,28,1,1800.0,1300,2051.0,1601,1170,111.0,121.0,87.0,290.0,300.0,SEA,SLC,689,4.0,20.0,0.0,0.0,0.0,0.0,290.0
653008,2008,4,28,1,1146.0,1130,1911.0,1853,1690,265.0,263.0,236.0,18.0,16.0,SEA,CVG,1964,12.0,17.0,4.0,0.0,2.0,0.0,12.0
659792,2008,4,1,2,1120.0,1056,1447.0,1426,846,147.0,150.0,126.0,21.0,24.0,SEA,DEN,1024,6.0,15.0,0.0,0.0,3.0,0.0,18.0
659976,2008,4,3,4,1104.0,1056,1441.0,1426,846,157.0,150.0,135.0,15.0,8.0,SEA,DEN,1024,9.0,13.0,0.0,1.0,14.0,0.0,0.0
659985,2008,4,3,4,621.0,613,1005.0,950,136,164.0,157.0,141.0,15.0,8.0,SEA,DEN,1024,9.0,14.0,0.0,0.0,15.0,0.0,0.0
660203,2008,4,5,6,2052.0,2030,15.0,2356,848,143.0,146.0,118.0,19.0,22.0,SEA,DEN,1024,6.0,19.0,0.0,0.0,10.0,0.0,9.0
660254,2008,4,6,7,1137.0,1056,1500.0,1426,846,143.0,150.0,126.0,34.0,41.0,SEA,DEN,1024,6.0,11.0,11.0,0.0,13.0,0.0,10.0
660633,2008,4,10,4,2116.0,2030,39.0,2356,848,143.0,146.0,127.0,43.0,46.0,SEA,DEN,1024,5.0,11.0,0.0,0.0,25.0,0.0,18.0
660720,2008,4,10,4,1156.0,1056,1530.0,1426,846,154.0,150.0,128.0,64.0,60.0,SEA,DEN,1024,5.0,21.0,8.0,0.0,42.0,0.0,14.0
660798,2008,4,11,5,1212.0,1056,1544.0,1426,846,152.0,150.0,132.0,78.0,76.0,SEA,DEN,1024,4.0,16.0,0.0,0.0,2.0,0.0,76.0
661023,2008,4,14,1,2052.0,2030,21.0,2356,848,149.0,146.0,124.0,25.0,22.0,SEA,DEN,1024,6.0,19.0,22.0,0.0,3.0,0.0,0.0
661261,2008,4,19,6,1151.0,1106,1530.0,1435,846,159.0,149.0,133.0,55.0,45.0,SEA,DEN,1024,7.0,19.0,0.0,0.0,10.0,0.0,45.0
661543,2008,4,25,5,1128.0,1106,1458.0,1435,846,150.0,149.0,125.0,23.0,22.0,SEA,DEN,1024,9.0,16.0,0.0,0.0,1.0,0.0,22.0
661734,2008,4,28,1,1117.0,1106,1452.0,1435,846,155.0,149.0,134.0,17.0,11.0,SEA,DEN,1024,10.0,11.0,0.0,0.0,15.0,0.0,2.0
661765,2008,4,29,2,1130.0,1106,1459.0,1435,846,149.0,149.0,125.0,24.0,24.0,SEA,DEN,1024,7.0,17.0,0.0,0.0,0.0,0.0,24.0
666932,2008,4,6,7,1254.0,920,1539.0,1225,21,345.0,365.0,330.0,194.0,214.0,SEA,HNL,2677,3.0,12.0,194.0,0.0,0.0,0.0,0.0
666933,2008,4,10,4,931.0,920,1247.0,1225,21,376.0,365.0,355.0,22.0,11.0,SEA,HNL,2677,6.0,15.0,22.0,0.0,0.0,0.0,0.0
666937,2008,4,21,1,937.0,920,1247.0,1225,21,370.0,365.0,350.0,22.0,17.0,SEA,HNL,2677,4.0,16.0,22.0,0.0,0.0,0.0,0.0
666948,2008,4,5,6,852.0,805,1134.0,1110,27,342.0,365.0,325.0,24.0,47.0,SEA,HNL,2677,4.0,13.0,24.0,0.0,0.0,0.0,0.0
666950,2008,4,17,4,1209.0,805,1452.0,1110,27,343.0,365.0,325.0,222.0,244.0,SEA,HNL,2677,4.0,14.0,222.0,0.0,0.0,0.0,0.0
666951,2008,4,21,1,851.0,805,1204.0,1110,27,373.0,365.0,357.0,54.0,46.0,SEA,HNL,2677,4.0,12.0,54.0,0.0,0.0,0.0,0.0
666952,2008,4,23,3,839.0,805,1203.0,1110,27,384.0,365.0,362.0,53.0,34.0,SEA,HNL,2677,6.0,16.0,53.0,0.0,0.0,0.0,0.0
666953,2008,4,30,3,837.0,805,1130.0,1110,27,353.0,365.0,335.0,20.0,32.0,SEA,HNL,2677,4.0,14.0,20.0,0.0,0.0,0.0,0.0
666961,2008,4,2,3,1308.0,1035,1553.0,1335,29,345.0,360.0,325.0,138.0,153.0,SEA,OGG,2640,5.0,15.0,138.0,0.0,0.0,0.0,0.0
666962,2008,4,5,6,1119.0,1035,1412.0,1335,29,353.0,360.0,331.0,37.0,44.0,SEA,OGG,2640,6.0,16.0,37.0,0.0,0.0,0.0,0.0
666965,2008,4,26,6,1109.0,1035,1422.0,1335,29,373.0,360.0,359.0,47.0,34.0,SEA,OGG,2640,5.0,9.0,47.0,0.0,0.0,0.0,0.0
679965,2008,4,1,2,252.0,40,809.0,546,154,197.0,186.0,165.0,143.0,132.0,SEA,MSP,1399,11.0,21.0,0.0,0.0,11.0,0.0,132.0
679966,2008,4,4,5,156.0,40,655.0,546,154,179.0,186.0,157.0,69.0,76.0,SEA,MSP,1399,5.0,17.0,69.0,0.0,0.0,0.0,0.0
679967,2008,4,7,1,46.0,40,601.0,546,154,195.0,186.0,174.0,15.0,6.0,SEA,MSP,1399,5.0,16.0,6.0,0.0,9.0,0.0,0.0
679968,2008,4,12,6,153.0,40,707.0,547,154,194.0,187.0,174.0,80.0,73.0,SEA,MSP,1399,10.0,10.0,73.0,0.0,7.0,0.0,0.0
679969,2008,4,9,3,959.0,900,1519.0,1415,158,200.0,195.0,168.0,64.0,59.0,SEA,MSP,1399,5.0,27.0,59.0,0.0,5.0,0.0,0.0
679979,2008,4,7,1,1524.0,1515,2104.0,2030,164,220.0,195.0,190.0,34.0,9.0,SEA,MSP,1399,7.0,23.0,1.0,0.0,25.0,0.0,8.0
679981,2008,4,14,1,1741.0,1510,2248.0,2029,164,187.0,199.0,167.0,139.0,151.0,SEA,MSP,1399,5.0,15.0,0.0,130.0,0.0,0.0,9.0
679983,2008,4,19,6,1617.0,1510,2130.0,2029,164,193.0,199.0,165.0,61.0,67.0,SEA,MSP,1399,6.0,22.0,0.0,61.0,0.0,0.0,0.0
679985,2008,4,25,5,1519.0,1510,2048.0,2029,164,209.0,199.0,186.0,19.0,9.0,SEA,MSP,1399,6.0,17.0,9.0,0.0,10.0,0.0,0.0
680004,2008,4,10,4,1317.0,1215,1902.0,1729,170,225.0,194.0,194.0,93.0,62.0,SEA,MSP,1399,6.0,25.0,0.0,0.0,31.0,0.0,62.0
680005,2008,4,28,1,1310.0,1215,1815.0,1729,170,185.0,194.0,162.0,46.0,55.0,SEA,MSP,1399,4.0,19.0,0.0,0.0,0.0,0.0,46.0
680244,2008,4,4,5,2242.0,2210,544.0,514,208,242.0,244.0,212.0,30.0,32.0,SEA,DTW,1927,8.0,22.0,21.0,0.0,0.0,0.0,9.0
680245,2008,4,6,7,2331.0,2210,641.0,514,208,250.0,244.0,222.0,87.0,81.0,SEA,DTW,1927,8.0,20.0,81.0,0.0,6.0,0.0,0.0
680246,2008,4,10,4,2318.0,2210,632.0,519,208,254.0,249.0,226.0,73.0,68.0,SEA,DTW,1927,7.0,21.0,0.0,0.0,5.0,0.0,68.0
680248,2008,4,12,6,2235.0,2210,546.0,519,208,251.0,249.0,229.0,27.0,25.0,SEA,DTW,1927,6.0,16.0,25.0,0.0,2.0,0.0,0.0
680249,2008,4,17,4,2222.0,2210,546.0,519,208,264.0,249.0,218.0,27.0,12.0,SEA,DTW,1927,14.0,32.0,6.0,0.0,15.0,0.0,6.0
680250,2008,4,25,5,2228.0,2210,540.0,519,208,252.0,249.0,228.0,21.0,18.0,SEA,DTW,1927,5.0,19.0,0.0,0.0,4.0,0.0,17.0
680268,2008,4,7,1,1020.0,840,1736.0,1557,210,256.0,257.0,225.0,99.0,100.0,SEA,DTW,1927,12.0,19.0,99.0,0.0,0.0,0.0,0.0
680288,2008,4,10,4,1245.0,1235,2016.0,1956,212,271.0,261.0,243.0,20.0,10.0,SEA,DTW,1927,12.0,16.0,5.0,0.0,10.0,0.0,5.0
680289,2008,4,13,7,1400.0,1235,2107.0,1956,212,247.0,261.0,223.0,71.0,85.0,SEA,DTW,1927,5.0,19.0,0.0,0.0,0.0,0.0,71.0
680290,2008,4,22,2,1601.0,1235,2302.0,1956,212,241.0,261.0,210.0,186.0,206.0,SEA,DTW,1927,9.0,22.0,0.0,0.0,0.0,0.0,186.0
680291,2008,4,29,2,1315.0,1235,2020.0,1956,212,245.0,261.0,224.0,24.0,40.0,SEA,DTW,1927,6.0,15.0,0.0,0.0,0.0,0.0,24.0
680330,2008,4,2,3,904.0,840,1201.0,1132,219,357.0,352.0,337.0,29.0,24.0,SEA,HNL,2677,6.0,14.0,24.0,0.0,5.0,0.0,0.0
680332,2008,4,11,5,855.0,835,1214.0,1131,219,379.0,356.0,354.0,43.0,20.0,SEA,HNL,2677,4.0,21.0,20.0,0.0,23.0,0.0,0.0
680333,2008,4,12,6,946.0,835,1300.0,1131,219,374.0,356.0,360.0,89.0,71.0,SEA,HNL,2677,3.0,11.0,71.0,0.0,18.0,0.0,0.0
680334,2008,4,19,6,909.0,835,1156.0,1131,219,347.0,356.0,327.0,25.0,34.0,SEA,HNL,2677,4.0,16.0,25.0,0.0,0.0,0.0,0.0
680335,2008,4,21,1,1515.0,835,1821.0,1131,219,366.0,356.0,348.0,410.0,400.0,SEA,HNL,2677,3.0,15.0,400.0,0.0,10.0,0.0,0.0
680336,2008,4,22,2,952.0,835,1241.0,1131,219,349.0,356.0,328.0,70.0,77.0,SEA,HNL,2677,5.0,16.0,70.0,0.0,0.0,0.0,0.0
680337,2008,4,25,5,909.0,835,1229.0,1131,219,380.0,356.0,354.0,58.0,34.0,SEA,HNL,2677,13.0,13.0,34.0,0.0,24.0,0.0,0.0
680338,2008,4,30,3,925.0,835,1223.0,1131,219,358.0,356.0,334.0,52.0,50.0,SEA,HNL,2677,4.0,20.0,50.0,0.0,2.0,0.0,0.0
680584,2008,4,4,5,1440.0,1235,2147.0,1950,250,247.0,255.0,219.0,117.0,125.0,SEA,DTW,1927,11.0,17.0,20.0,0.0,0.0,0.0,97.0
680585,2008,4,5,6,1253.0,1235,2005.0,1950,250,252.0,255.0,224.0,15.0,18.0,SEA,DTW,1927,8.0,20.0,0.0,0.0,0.0,0.0,15.0
683400,2008,4,6,7,721.0,705,1242.0,1220,804,201.0,195.0,179.0,22.0,16.0,SEA,MSP,1399,6.0,16.0,5.0,0.0,6.0,0.0,11.0
683401,2008,4,7,1,729.0,705,1245.0,1221,804,196.0,196.0,170.0,24.0,24.0,SEA,MSP,1399,9.0,17.0,1.0,0.0,0.0,0.0,23.0
683402,2008,4,8,2,717.0,705,1243.0,1221,804,206.0,196.0,174.0,22.0,12.0,SEA,MSP,1399,9.0,23.0,3.0,0.0,10.0,0.0,9.0
683404,2008,4,26,6,746.0,705,1304.0,1221,804,198.0,196.0,171.0,43.0,41.0,SEA,MSP,1399,11.0,16.0,41.0,0.0,2.0,0.0,0.0
683414,2008,4,14,1,1707.0,1505,1959.0,1804,805,352.0,359.0,325.0,115.0,122.0,SEA,OGG,2640,9.0,18.0,103.0,0.0,0.0,0.0,12.0
683415,2008,4,15,2,1543.0,1505,1821.0,1804,805,338.0,359.0,317.0,17.0,38.0,SEA,OGG,2640,5.0,16.0,0.0,0.0,0.0,0.0,17.0
683416,2008,4,25,5,1538.0,1505,1914.0,1804,805,396.0,359.0,353.0,70.0,33.0,SEA,OGG,2640,10.0,33.0,33.0,0.0,37.0,0.0,0.0
683417,2008,4,26,6,1544.0,1505,1947.0,1804,805,423.0,359.0,381.0,103.0,39.0,SEA,OGG,2640,10.0,32.0,39.0,0.0,64.0,0.0,0.0
683418,2008,4,27,7,1525.0,1505,1841.0,1804,805,376.0,359.0,354.0,37.0,20.0,SEA,OGG,2640,6.0,16.0,20.0,0.0,17.0,0.0,0.0
683419,2008,4,29,2,1544.0,1505,1833.0,1804,805,349.0,359.0,326.0,29.0,39.0,SEA,OGG,2640,5.0,18.0,0.0,0.0,0.0,0.0,29.0
683432,2008,4,6,7,1804.0,1720,2057.0,2027,807,353.0,367.0,330.0,30.0,44.0,SEA,HNL,2677,5.0,18.0,0.0,0.0,0.0,0.0,30.0
683433,2008,4,10,4,1728.0,1720,2056.0,2019,807,388.0,359.0,346.0,37.0,8.0,SEA,HNL,2677,24.0,18.0,0.0,0.0,29.0,0.0,8.0
683434,2008,4,11,5,1754.0,1720,2116.0,2019,807,382.0,359.0,358.0,57.0,34.0,SEA,HNL,2677,10.0,14.0,0.0,0.0,23.0,0.0,34.0
683435,2008,4,12,6,1843.0,1720,2203.0,2019,807,380.0,359.0,361.0,104.0,83.0,SEA,HNL,2677,4.0,15.0,54.0,0.0,21.0,0.0,29.0
683436,2008,4,14,1,1959.0,1720,2249.0,2019,807,350.0,359.0,316.0,150.0,159.0,SEA,HNL,2677,6.0,28.0,133.0,0.0,0.0,0.0,17.0
683437,2008,4,21,1,1755.0,1720,2102.0,2019,807,367.0,359.0,342.0,43.0,35.0,SEA,HNL,2677,10.0,15.0,0.0,0.0,8.0,0.0,35.0
683438,2008,4,24,4,1817.0,1720,2152.0,2019,807,395.0,359.0,369.0,93.0,57.0,SEA,HNL,2677,8.0,18.0,57.0,0.0,36.0,0.0,0.0
683439,2008,4,26,6,1824.0,1720,2149.0,2019,807,385.0,359.0,366.0,90.0,64.0,SEA,HNL,2677,7.0,12.0,64.0,0.0,26.0,0.0,0.0
683440,2008,4,29,2,1750.0,1720,2039.0,2019,807,349.0,359.0,326.0,20.0,30.0,SEA,HNL,2677,9.0,14.0,0.0,0.0,0.0,0.0,20.0
683896,2008,4,8,2,1303.0,1220,1908.0,1828,964,245.0,248.0,220.0,40.0,43.0,SEA,MEM,1870,7.0,18.0,0.0,0.0,0.0,0.0,40.0
683897,2008,4,9,3,1250.0,1220,1902.0,1828,964,252.0,248.0,224.0,34.0,30.0,SEA,MEM,1870,9.0,19.0,0.0,0.0,4.0,0.0,30.0
683899,2008,4,18,5,1236.0,1220,1848.0,1828,964,252.0,248.0,225.0,20.0,16.0,SEA,MEM,1870,7.0,20.0,3.0,0.0,17.0,0.0,0.0
683903,2008,4,30,3,1254.0,1220,1858.0,1828,964,244.0,248.0,223.0,30.0,34.0,SEA,MEM,1870,5.0,16.0,1.0,0.0,0.0,0.0,29.0
683954,2008,4,1,2,1315.0,1220,1911.0,1827,980,236.0,247.0,203.0,44.0,55.0,SEA,MEM,1870,6.0,27.0,0.0,0.0,0.0,0.0,44.0
683955,2008,4,3,4,1229.0,1220,1848.0,1827,980,259.0,247.0,222.0,21.0,9.0,SEA,MEM,1870,11.0,26.0,7.0,0.0,12.0,0.0,2.0
683956,2008,4,5,6,1235.0,1220,1843.0,1827,980,248.0,247.0,216.0,16.0,15.0,SEA,MEM,1870,6.0,26.0,6.0,0.0,1.0,0.0,9.0
692444,2008,4,1,2,850.0,835,1730.0,1640,268,340.0,305.0,287.0,50.0,15.0,SEA,JFK,2421,16.0,37.0,0.0,0.0,50.0,0.0,0.0
692445,2008,4,6,7,842.0,835,1725.0,1640,268,343.0,305.0,291.0,45.0,7.0,SEA,JFK,2421,12.0,40.0,7.0,0.0,38.0,0.0,0.0
692446,2008,4,7,1,803.0,745,1624.0,1600,268,321.0,315.0,294.0,24.0,18.0,SEA,JFK,2421,11.0,16.0,18.0,0.0,6.0,0.0,0.0
692447,2008,4,25,5,804.0,745,1622.0,1600,268,318.0,315.0,296.0,22.0,19.0,SEA,JFK,2421,7.0,15.0,19.0,0.0,3.0,0.0,0.0
692858,2008,4,8,2,957.0,905,1535.0,1445,324,218.0,220.0,200.0,50.0,52.0,SEA,STL,1710,4.0,14.0,50.0,0.0,0.0,0.0,0.0
692859,2008,4,10,4,911.0,905,1533.0,1445,324,262.0,220.0,240.0,48.0,6.0,SEA,STL,1710,4.0,18.0,6.0,0.0,42.0,0.0,0.0
692860,2008,4,11,5,924.0,905,1507.0,1445,324,223.0,220.0,204.0,22.0,19.0,SEA,STL,1710,5.0,14.0,19.0,0.0,3.0,0.0,0.0
692861,2008,4,24,4,1043.0,905,1609.0,1445,324,206.0,220.0,193.0,84.0,98.0,SEA,STL,1710,2.0,11.0,84.0,0.0,0.0,0.0,0.0
694945,2008,4,7,1,1158.0,1120,1740.0,1710,582,222.0,230.0,188.0,30.0,38.0,SEA,DFW,1660,20.0,14.0,0.0,0.0,0.0,0.0,30.0
694946,2008,4,10,4,1300.0,1120,1825.0,1710,582,205.0,230.0,186.0,75.0,100.0,SEA,DFW,1660,5.0,14.0,5.0,0.0,0.0,0.0,70.0
694949,2008,4,17,4,1127.0,1120,1742.0,1710,582,255.0,230.0,226.0,32.0,7.0,SEA,DFW,1660,11.0,18.0,3.0,0.0,29.0,0.0,0.0
694952,2008,4,21,1,1335.0,1120,1908.0,1710,582,213.0,230.0,181.0,118.0,135.0,SEA,DFW,1660,12.0,20.0,110.0,0.0,0.0,0.0,8.0
694953,2008,4,23,3,1154.0,1120,1801.0,1710,582,247.0,230.0,211.0,51.0,34.0,SEA,DFW,1660,16.0,20.0,34.0,0.0,17.0,0.0,0.0
694954,2008,4,24,4,1147.0,1120,1734.0,1710,582,227.0,230.0,196.0,24.0,27.0,SEA,DFW,1660,13.0,18.0,11.0,0.0,0.0,0.0,13.0
694955,2008,4,25,5,1159.0,1120,1731.0,1710,582,212.0,230.0,185.0,21.0,39.0,SEA,DFW,1660,12.0,15.0,0.0,0.0,2.0,0.0,19.0
694956,2008,4,26,6,1209.0,1120,1749.0,1710,582,220.0,230.0,190.0,39.0,49.0,SEA,DFW,1660,12.0,18.0,0.0,0.0,0.0,0.0,39.0
695361,2008,4,2,3,1340.0,1330,1937.0,1920,642,237.0,230.0,202.0,17.0,10.0,SEA,DFW,1660,14.0,21.0,0.0,0.0,7.0,0.0,10.0
695362,2008,4,3,4,1340.0,1330,1941.0,1920,642,241.0,230.0,209.0,21.0,10.0,SEA,DFW,1660,14.0,18.0,10.0,0.0,11.0,0.0,0.0
695365,2008,4,6,7,1407.0,1330,1938.0,1920,642,211.0,230.0,186.0,18.0,37.0,SEA,DFW,1660,8.0,17.0,0.0,4.0,0.0,0.0,14.0
696413,2008,4,16,3,606.0,600,1204.0,1145,802,238.0,225.0,191.0,19.0,6.0,SEA,DFW,1660,28.0,19.0,6.0,0.0,13.0,0.0,0.0
696415,2008,4,25,5,626.0,600,1201.0,1145,802,215.0,225.0,186.0,16.0,26.0,SEA,DFW,1660,13.0,16.0,16.0,0.0,0.0,0.0,0.0
696876,2008,4,1,2,1351.0,1225,1920.0,1825,874,209.0,240.0,184.0,55.0,86.0,SEA,ORD,1721,5.0,20.0,0.0,0.0,3.0,0.0,52.0
697322,2008,4,6,7,1524.0,1450,2133.0,2045,1014,249.0,235.0,214.0,48.0,34.0,SEA,ORD,1721,13.0,22.0,0.0,0.0,48.0,0.0,0.0
697323,2008,4,11,5,1520.0,1435,2124.0,2029,1014,244.0,234.0,211.0,55.0,45.0,SEA,ORD,1721,11.0,22.0,0.0,0.0,49.0,0.0,6.0
697325,2008,4,16,3,1606.0,1435,2239.0,2029,1014,273.0,234.0,200.0,130.0,91.0,SEA,ORD,1721,12.0,61.0,0.0,0.0,130.0,0.0,0.0
697329,2008,4,22,2,1514.0,1435,2050.0,2029,1014,216.0,234.0,191.0,21.0,39.0,SEA,ORD,1721,8.0,17.0,5.0,0.0,0.0,0.0,16.0
697331,2008,4,24,4,1457.0,1435,2112.0,2029,1014,255.0,234.0,232.0,43.0,22.0,SEA,ORD,1721,8.0,15.0,17.0,0.0,21.0,0.0,5.0
697332,2008,4,25,5,1616.0,1435,2239.0,2029,1014,263.0,234.0,244.0,130.0,101.0,SEA,ORD,1721,10.0,9.0,0.0,0.0,77.0,0.0,53.0
697333,2008,4,26,6,1505.0,1435,2056.0,2029,1014,231.0,234.0,205.0,27.0,30.0,SEA,ORD,1721,7.0,19.0,0.0,0.0,27.0,0.0,0.0
697335,2008,4,28,1,1503.0,1435,2127.0,2029,1014,264.0,234.0,201.0,58.0,28.0,SEA,ORD,1721,10.0,53.0,0.0,0.0,36.0,0.0,22.0
697336,2008,4,29,2,1528.0,1435,2105.0,2029,1014,217.0,234.0,199.0,36.0,53.0,SEA,ORD,1721,5.0,13.0,22.0,0.0,0.0,0.0,14.0
697667,2008,4,7,1,1026.0,935,1558.0,1525,1050,212.0,230.0,187.0,33.0,51.0,SEA,DFW,1660,7.0,18.0,0.0,0.0,0.0,0.0,33.0
697668,2008,4,8,2,958.0,935,1608.0,1525,1050,250.0,230.0,208.0,43.0,23.0,SEA,DFW,1660,25.0,17.0,0.0,0.0,20.0,0.0,23.0
697670,2008,4,14,1,1007.0,935,1614.0,1525,1050,247.0,230.0,219.0,49.0,32.0,SEA,DFW,1660,9.0,19.0,17.0,0.0,17.0,0.0,15.0
697673,2008,4,21,1,946.0,935,1542.0,1525,1050,236.0,230.0,196.0,17.0,11.0,SEA,DFW,1660,19.0,21.0,0.0,0.0,6.0,0.0,11.0
697674,2008,4,22,2,1038.0,935,1612.0,1525,1050,214.0,230.0,197.0,47.0,63.0,SEA,DFW,1660,9.0,8.0,0.0,0.0,0.0,0.0,47.0
698946,2008,4,1,2,1533.0,1450,2059.0,2030,1200,206.0,220.0,184.0,29.0,43.0,SEA,DFW,1660,9.0,13.0,29.0,0.0,0.0,0.0,0.0
698949,2008,4,5,6,1638.0,1450,2203.0,2030,1200,205.0,220.0,188.0,93.0,108.0,SEA,DFW,1660,6.0,11.0,0.0,0.0,0.0,0.0,93.0
698950,2008,4,6,7,1521.0,1450,2102.0,2030,1200,221.0,220.0,185.0,32.0,31.0,SEA,DFW,1660,19.0,17.0,0.0,11.0,1.0,0.0,20.0
699047,2008,4,1,2,2357.0,2340,525.0,510,1212,208.0,210.0,192.0,15.0,17.0,SEA,DFW,1660,5.0,11.0,9.0,0.0,0.0,0.0,6.0
699048,2008,4,2,3,2348.0,2340,529.0,510,1212,221.0,210.0,202.0,19.0,8.0,SEA,DFW,1660,5.0,14.0,0.0,0.0,14.0,0.0,5.0
699049,2008,4,4,5,50.0,2340,618.0,510,1212,208.0,210.0,187.0,68.0,70.0,SEA,DFW,1660,5.0,16.0,15.0,10.0,0.0,0.0,43.0
699050,2008,4,5,6,1.0,2340,532.0,510,1212,211.0,210.0,188.0,22.0,21.0,SEA,DFW,1660,8.0,15.0,0.0,19.0,1.0,0.0,2.0
